dataset_id,dataset_name,platform,tissue,candidate_accession,found_in,n_candidates_in_paper,source_doi,paperclip_doc,current_access_link
nanostring_geomx2021_geomx,NanoString GeoMx Cancer Transcriptome Atlas (CTA) Panel,NanoString GeoMx Digital Spatial Profiler,Lung,figshare.com/articles/COVID-19_severity_correlate...,body,3,10.1101/2021.02.25.430130,447bce8f-6c42-1014-96cf-88553b34064b,
nanostring_geomx2021_geomx,NanoString GeoMx Cancer Transcriptome Atlas (CTA) Panel,NanoString GeoMx Digital Spatial Profiler,Lung,singlecell.broadinstitute.org/single_cell/study/SCP1052/,body,3,10.1101/2021.02.25.430130,447bce8f-6c42-1014-96cf-88553b34064b,
triana2021_scrnaseq_pr,bone marrow atlas,scRNA-seq / proteomics,bone marrow,figshare.com/projects/Single-cell_proteo-genomic_reference_maps_of_the_human_hematopoietic_system/94469,body,1,10.1101/2021.03.18.435922,d4690e40-6c1c-1014-adde-9c647ea402cc,
ratz2022_spatial_tran,Mouse brain clonal relations spatial dataset,Spatial Transcriptomics,brain,GSE153424,body,1,10.1101/2021.08.31.458418,469a2441-6c22-1014-80f2-fa14bfbf674c,
liu2022_stereo,stereo-seq (Zebrafish embryo),stereo-seq,embryo,CNP0002220,body,1,10.1101/2021.10.21.465298,5822030b-6c19-1014-94ae-cc9b36f856fa,
xu2022_unknown,mouse brain multi-omics dataset,,brain,E-MTAB-11264,body,1,10.1101/2022.01.16.476488,ce8a8f31-6d7e-1014-b521-8cf343bfc0ef,
xu2022_iss,ISSAAC-seq data of mouse brain cortex,ISSAAC-seq,brain cortex,E-MTAB-11264,body,1,10.1101/2022.01.16.476488,ce8a8f31-6d7e-1014-b521-8cf343bfc0ef,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-11264
jiang2023_misarseq_spa,MISAR-seq dataset,MISAR-seq (spatial ATAC-seq),embryonic brain,GSE137986,body,1,10.1101/2022.03.22.485333,c8851f92-6e11-1014-bbbf-aa9dca50ac6c,https://figshare.com/articles/dataset/Spatial_genomics_datasets/21623148/5
mckellar2023_st,STRS mouse heart dataset,STRS,Heart,GSE161318,body,6,10.1101/2022.04.20.488964,e79171c1-7585-1014-802a-d94fe533a633,GSM6034864
mckellar2023_st,STRS mouse heart dataset,STRS,Heart,GSE189636,body,6,10.1101/2022.04.20.488964,e79171c1-7585-1014-802a-d94fe533a633,GSM6034864
mckellar2023_st,STRS mouse heart dataset,STRS,Heart,GSE200480,body,6,10.1101/2022.04.20.488964,e79171c1-7585-1014-802a-d94fe533a633,GSM6034864
mckellar2023_st,STRS mouse heart dataset,STRS,Heart,GSE200481,body,6,10.1101/2022.04.20.488964,e79171c1-7585-1014-802a-d94fe533a633,GSM6034864
mckellar2023_st,STRS mouse heart dataset,STRS,Heart,GSM6034862,body,6,10.1101/2022.04.20.488964,e79171c1-7585-1014-802a-d94fe533a633,GSM6034864
mckellar2023_st,STRS mouse heart dataset,STRS,Heart,GSM6034864,body,6,10.1101/2022.04.20.488964,e79171c1-7585-1014-802a-d94fe533a633,GSM6034864
bae2023_visium,mouse brain dataset (10x Genomics),10× Visium,brain,10.5281/zenodo.3957257,body,5,10.1101/2022.05.09.491104,0d05cd23-6f09-1014-ae94-efdfb906be00,https://www.10xgenomics.com/datasets/fresh-frozen-mouse-brain-replicates-1-standard
bae2023_visium,mouse brain dataset (10x Genomics),10× Visium,brain,E-MTAB-11115,body,5,10.1101/2022.05.09.491104,0d05cd23-6f09-1014-ae94-efdfb906be00,https://www.10xgenomics.com/datasets/fresh-frozen-mouse-brain-replicates-1-standard
bae2023_visium,mouse brain dataset (10x Genomics),10× Visium,brain,GSE114726,body,5,10.1101/2022.05.09.491104,0d05cd23-6f09-1014-ae94-efdfb906be00,https://www.10xgenomics.com/datasets/fresh-frozen-mouse-brain-replicates-1-standard
bae2023_visium,mouse brain dataset (10x Genomics),10× Visium,brain,GSE144136,body,5,10.1101/2022.05.09.491104,0d05cd23-6f09-1014-ae94-efdfb906be00,https://www.10xgenomics.com/datasets/fresh-frozen-mouse-brain-replicates-1-standard
bae2023_visium,mouse brain dataset (10x Genomics),10× Visium,brain,GSE176078,body,5,10.1101/2022.05.09.491104,0d05cd23-6f09-1014-ae94-efdfb906be00,https://www.10xgenomics.com/datasets/fresh-frozen-mouse-brain-replicates-1-standard
roux2022_sequencing,pan-cellular sequencing throughout aging,sequencing,pan-cellular aging organism,GSE16975,body,4,10.1101/2022.06.15.496201,9ed76353-6c08-1014-b58e-bdbec450db7c,
roux2022_sequencing,pan-cellular sequencing throughout aging,sequencing,pan-cellular aging organism,GSE22660,body,4,10.1101/2022.06.15.496201,9ed76353-6c08-1014-b58e-bdbec450db7c,
roux2022_sequencing,pan-cellular sequencing throughout aging,sequencing,pan-cellular aging organism,GSE35360,body,4,10.1101/2022.06.15.496201,9ed76353-6c08-1014-b58e-bdbec450db7c,
roux2022_sequencing,pan-cellular sequencing throughout aging,sequencing,pan-cellular aging organism,GSE9246,body,4,10.1101/2022.06.15.496201,9ed76353-6c08-1014-b58e-bdbec450db7c,
shi2023_starmap,STARMAP Plus mouse brain dataset,STARmap PLUS,mouse central nervous system,singlecell.broadinstitute.org/single_cell/study/SCP1830,body,1,10.1101/2022.06.20.496914,6af3a2d2-6c77-1014-b208-926f23304127,https://singlecell.broadinstitute.org/single_cell/study/SCP1830
shi2023_xenium,Fresh Frozen Mouse Brain for Xenium Explorer Demo,Xenium,whole brain,singlecell.broadinstitute.org/single_cell/study/SCP1830,body,1,10.1101/2022.06.20.496914,6af3a2d2-6c77-1014-b208-926f23304127,
nigro2023_unknown,mouse inguinal white adipose tissue exercise dataset (Nigro),,inguinal white adipose tissue,GSE116801,body,2,10.1101/2022.08.09.503375,f8aa0597-6d47-1014-b4e4-a78d7e507f5b,
nigro2023_unknown,mouse inguinal white adipose tissue exercise dataset (Nigro),,inguinal white adipose tissue,GSE68161,body,2,10.1101/2022.08.09.503375,f8aa0597-6d47-1014-b4e4-a78d7e507f5b,
wirth2023_dbit,xDBiT-Seq (mouse liver dataset),DBiT-seq,liver,GSE137986,body,5,10.1101/2022.08.30.505834,8d8e5d45-6e1a-1014-b694-b3c6a05ef524,
wirth2023_dbit,xDBiT-Seq (mouse liver dataset),DBiT-seq,liver,GSE157079,body,5,10.1101/2022.08.30.505834,8d8e5d45-6e1a-1014-b694-b3c6a05ef524,
wirth2023_dbit,xDBiT-Seq (mouse liver dataset),DBiT-seq,liver,GSE207843,body,5,10.1101/2022.08.30.505834,8d8e5d45-6e1a-1014-b694-b3c6a05ef524,
wirth2023_dbit,xDBiT-Seq (mouse liver dataset),DBiT-seq,liver,GSM4189612,body,5,10.1101/2022.08.30.505834,8d8e5d45-6e1a-1014-b694-b3c6a05ef524,
wirth2023_dbit,xDBiT-Seq (mouse liver dataset),DBiT-seq,liver,GSM4189613,body,5,10.1101/2022.08.30.505834,8d8e5d45-6e1a-1014-b694-b3c6a05ef524,
maitra2023_snrnaseq,MDD snRNA-seq atlas dataset,snRNA-seq,dorsolateral prefrontal cortex,GSE144136,body,1,10.1101/2022.09.23.509254,09a49eeb-6c6b-1014-a2be-ccc9d79c38f1,https://www.nature.com/articles/s41467-023-38530-5
he2022_visium,Breast cancer dataset,Visium,breast tumor,10.5281/zenodo.6477641,body,1,10.1101/2022.11.21.517420,7ee20cfd-6d02-1014-a977-e4b3fb4c6a21,
garridotrigo2023_cosmx,30 human lung samples (Fov1 to Fov30),CosMx Spatially Molecular Imaging (SMI),lung,GSE121825,body,6,10.1101/2022.11.28.518139,88c6fa82-6e1a-1014-b83b-d51abc629d51,GSM7473683
garridotrigo2023_cosmx,30 human lung samples (Fov1 to Fov30),CosMx Spatially Molecular Imaging (SMI),lung,GSE155719,body,6,10.1101/2022.11.28.518139,88c6fa82-6e1a-1014-b83b-d51abc629d51,GSM7473683
garridotrigo2023_cosmx,30 human lung samples (Fov1 to Fov30),CosMx Spatially Molecular Imaging (SMI),lung,GSE156921,body,6,10.1101/2022.11.28.518139,88c6fa82-6e1a-1014-b83b-d51abc629d51,GSM7473683
garridotrigo2023_cosmx,30 human lung samples (Fov1 to Fov30),CosMx Spatially Molecular Imaging (SMI),lung,GSE161774,body,6,10.1101/2022.11.28.518139,88c6fa82-6e1a-1014-b83b-d51abc629d51,GSM7473683
garridotrigo2023_cosmx,30 human lung samples (Fov1 to Fov30),CosMx Spatially Molecular Imaging (SMI),lung,GSE214695,body,6,10.1101/2022.11.28.518139,88c6fa82-6e1a-1014-b83b-d51abc629d51,GSM7473683
garridotrigo2023_cosmx,30 human lung samples (Fov1 to Fov30),CosMx Spatially Molecular Imaging (SMI),lung,GSE94608,body,6,10.1101/2022.11.28.518139,88c6fa82-6e1a-1014-b83b-d51abc629d51,GSM7473683
huukimyers2023_visium,Visium SPG human dorsolateral prefrontal cortex (DLPFC) dataset,10x Genomics Visium Spatial Proteogenomics (SPG),dorsolateral prefrontal cortex (DLPFC),synapse.org/#!Synapse:syn50908929,body,3,10.1101/2023.02.15.528722,3fe5cdb2-6def-1014-bd29-c54fbc648ad8,http://research.libd.org/spatialLIBD
huukimyers2023_visium,Visium SPG human dorsolateral prefrontal cortex (DLPFC) dataset,10x Genomics Visium Spatial Proteogenomics (SPG),dorsolateral prefrontal cortex (DLPFC),synapse.org/#!Synapse:syn51032055/datasets/,body,3,10.1101/2023.02.15.528722,3fe5cdb2-6def-1014-bd29-c54fbc648ad8,http://research.libd.org/spatialLIBD
huukimyers2023_visium,Visium SPG human dorsolateral prefrontal cortex (DLPFC) dataset,10x Genomics Visium Spatial Proteogenomics (SPG),dorsolateral prefrontal cortex (DLPFC),synapse.org/DataAccess,body,3,10.1101/2023.02.15.528722,3fe5cdb2-6def-1014-bd29-c54fbc648ad8,http://research.libd.org/spatialLIBD
zhang2023_merfish,Mouse3_sagittal MERFISH dataset,MERFISH,brain,10.5281/zenodo.3758540,body,1,10.1101/2023.03.06.531348,57ae80d7-6c02-1014-afe2-aa2a4463bbea,
coulis2023_visium,Visium dataset of mouse dystrophic gastrocnemius,Visium,Gastrocnemius,GSE132877,body,1,10.1101/2023.04.18.537253,f39b657a-6c31-1014-8abe-9f571d1de4b0,GSE225593
visium_spatial_t2023_visium_3,Visium Spatial Transcriptomics Dataset,Visium (10X Genomics),breast tissue,SRP1,body,1,10.1101/2023.04.22.537946,e303c9b6-6c7c-1014-b38d-afc39fa86bb8,
resolve_smfish_m2023_resolve_bios,Resolve smFISH Molecular Cartography Dataset,Resolve Biosciences smFISH,breast tissue,SRP1,body,1,10.1101/2023.04.22.537946,e303c9b6-6c7c-1014-b38d-afc39fa86bb8,
codex_proteomic_2023_codex,CODEX Proteomic Dataset,CODEX (Akoya Biosciences),breast tissue,SRP1,body,1,10.1101/2023.04.22.537946,e303c9b6-6c7c-1014-b38d-afc39fa86bb8,
merfish_dataset_2023_merfish,MERFISH dataset of mouse subventricular zone,MERFISH,subventricular zone,GSE158450,body,2,10.1101/2023.04.25.538326,3cc92c0d-6d87-1014-9b28-809825b362a3,
merfish_dataset_2023_merfish,MERFISH dataset of mouse subventricular zone,MERFISH,subventricular zone,GSE95025,body,2,10.1101/2023.04.25.538326,3cc92c0d-6d87-1014-9b28-809825b362a3,
shaban2024_codex,CODEX cHL dataset,CODEX,classic Hodgkin Lymphoma tumor,10.17632/mpjzbtfgfr.1,body,2,10.1101/2023.06.25.546474,1b9e013a-6ed3-1014-ac4d-a9c9333e3e3e,
shaban2024_codex,CODEX cHL dataset,CODEX,classic Hodgkin Lymphoma tumor,10.5281/zenodo.4909620,body,2,10.1101/2023.06.25.546474,1b9e013a-6ed3-1014-ac4d-a9c9333e3e3e,
pim001p_tnbc_pdx2023_visium,PIM001P TNBC PDX ST dataset,Visium,breast (mammary fat pad tumor),E-MTAB-11720,body,2,10.1101/2023.09.04.556109,e88b0239-6dce-1014-a481-e610a39b9c97,
pim001p_tnbc_pdx2023_visium,PIM001P TNBC PDX ST dataset,Visium,breast (mammary fat pad tumor),zenodo.org/record/8313189,body,2,10.1101/2023.09.04.556109,e88b0239-6dce-1014-a481-e610a39b9c97,
visium_spatial_t2023_visium_4,Visium spatial transcriptomics (fetal and paediatric),10x Genomics Visium,thymus,10.5281/zenodo.7693279,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
ibex_multiplex_i2023_ibex,IBEX multiplex imaging,IBEX,thymus,10.5281/zenodo.7693279,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
rarecyte_multipl2023_rarecyte_ori,RareCyte multiplex imaging,RareCyte Orion,thymus,10.5281/zenodo.7693279,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
rnascope_single_2023_rnascope,RNAscope single molecule FISH,RNAscope,thymus,10.5281/zenodo.7693279,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
visium_spatial_t2023_visium_4,Visium spatial transcriptomics (fetal and paediatric),10x Genomics Visium,thymus,GSE147520,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
ibex_multiplex_i2023_ibex,IBEX multiplex imaging,IBEX,thymus,GSE147520,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
rarecyte_multipl2023_rarecyte_ori,RareCyte multiplex imaging,RareCyte Orion,thymus,GSE147520,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
rnascope_single_2023_rnascope,RNAscope single molecule FISH,RNAscope,thymus,GSE147520,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
visium_spatial_t2023_visium_4,Visium spatial transcriptomics (fetal and paediatric),10x Genomics Visium,thymus,GSE159745,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
ibex_multiplex_i2023_ibex,IBEX multiplex imaging,IBEX,thymus,GSE159745,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
rarecyte_multipl2023_rarecyte_ori,RareCyte multiplex imaging,RareCyte Orion,thymus,GSE159745,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
rnascope_single_2023_rnascope,RNAscope single molecule FISH,RNAscope,thymus,GSE159745,body,3,10.1101/2023.10.25.562925,7c6464d6-6c8f-1014-8ff4-951c65a6a283,
polonsky2024_seqfish,Mouse Spatial Transcriptomic Dataset,seqFISH+,Kidney,figshare.com/articles/dataset/ProjecTILs_murine_reference_atlas_of_tumor-infiltrating_T_cells_version_1/12478571/2,body,1,10.1101/2023.11.22.568217,d2e46ce4-7059-1014-a736-f3db6201f71f,12709329
perturb_fish_asd2023_merfish,Perturb-FISH ASD risk genes dataset in human iPSC-derived astrocytes,Perturb-FISH / MERFISH,THP1-derived macrophages,10.5281/zenodo.3758540,body,2,10.1101/2023.11.30.569494,5b02e4bb-7294-1014-952b-b2f9ea5ff68a,
perturb_fish_asd2023_merfish,Perturb-FISH ASD risk genes dataset in human iPSC-derived astrocytes,Perturb-FISH / MERFISH,THP1-derived macrophages,GSE221321,body,2,10.1101/2023.11.30.569494,5b02e4bb-7294-1014-952b-b2f9ea5ff68a,
vannan2023_xenium,Xenium in situ dataset,Xenium in situ,Lung,GSE250346,body,1,10.1101/2023.12.15.571954,95a86d71-6cac-1014-b7a2-da30ccbac69f,
htapp_mibi_datas2024_mibi,HTAPP MIBI dataset,MIBI,neuroblastoma,GSE216650,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_codex_data2024_codex,HTAPP CODEX dataset,CODEX,neuroblastoma,GSE216650,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_slide_seqv2024_slideseq,HTAPP Slide-SeqV2 dataset,Slide-SeqV2,neuroblastoma,GSE216650,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_mibi_datas2024_mibi,HTAPP MIBI dataset,MIBI,neuroblastoma,humantumoratlas.org/</a>,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_codex_data2024_codex,HTAPP CODEX dataset,CODEX,neuroblastoma,humantumoratlas.org/</a>,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_slide_seqv2024_slideseq,HTAPP Slide-SeqV2 dataset,Slide-SeqV2,neuroblastoma,humantumoratlas.org/</a>,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_mibi_datas2024_mibi,HTAPP MIBI dataset,MIBI,neuroblastoma,humantumoratlas.org/</a><br><a,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_codex_data2024_codex,HTAPP CODEX dataset,CODEX,neuroblastoma,humantumoratlas.org/</a><br><a,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_slide_seqv2024_slideseq,HTAPP Slide-SeqV2 dataset,Slide-SeqV2,neuroblastoma,humantumoratlas.org/</a><br><a,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_mibi_datas2024_mibi,HTAPP MIBI dataset,MIBI,neuroblastoma,humantumoratlas.org/>,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_codex_data2024_codex,HTAPP CODEX dataset,CODEX,neuroblastoma,humantumoratlas.org/>,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_slide_seqv2024_slideseq,HTAPP Slide-SeqV2 dataset,Slide-SeqV2,neuroblastoma,humantumoratlas.org/>,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_mibi_datas2024_mibi,HTAPP MIBI dataset,MIBI,neuroblastoma,humantumoratlas.org/explore,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_codex_data2024_codex,HTAPP CODEX dataset,CODEX,neuroblastoma,humantumoratlas.org/explore,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_slide_seqv2024_slideseq,HTAPP Slide-SeqV2 dataset,Slide-SeqV2,neuroblastoma,humantumoratlas.org/explore,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_mibi_datas2024_mibi,HTAPP MIBI dataset,MIBI,neuroblastoma,phs000467,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_codex_data2024_codex,HTAPP CODEX dataset,CODEX,neuroblastoma,phs000467,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
htapp_slide_seqv2024_slideseq,HTAPP Slide-SeqV2 dataset,Slide-SeqV2,neuroblastoma,phs000467,body,6,10.1101/2024.01.07.574538,fc8a5350-6f6e-1014-8016-aaef20c5ee69,https://humantumoratlas.org/
thompson2024_visium,Visium human hippocampus data,10x Genomics Visium Spatial Gene Expression,hippocampus,GSE230782,body,2,10.1101/2024.04.26.590643,e0ed8440-6cc1-1014-83a4-eb21830c2b67,
nelson2024_visium,HPC,10x Genomics Visium,hippocampus,GSE230782,body,2,10.1101/2024.04.26.590643,e0ed8440-6cc1-1014-83a4-eb21830c2b67,http://biorxiv.org/lookup/doi/10.1101/2024.04.26.590643
thompson2024_visium,Visium human hippocampus data,10x Genomics Visium Spatial Gene Expression,hippocampus,GSE264624,body,2,10.1101/2024.04.26.590643,e0ed8440-6cc1-1014-83a4-eb21830c2b67,
nelson2024_visium,HPC,10x Genomics Visium,hippocampus,GSE264624,body,2,10.1101/2024.04.26.590643,e0ed8440-6cc1-1014-83a4-eb21830c2b67,http://biorxiv.org/lookup/doi/10.1101/2024.04.26.590643
clark2024_fluorescence,Cell Maps 4 Artificial Intelligence / Bridge2AI perturbation dataset (MDA-MB-468),Fluorescence microscopy,MDA-MB-468 breast cancer cell line,10.5281/zenodo.4630931,body,1,10.1101/2024.05.21.589311,fc120a41-76ea-1014-a40b-925187216ba4,https://dataverse.lib.virginia.edu/dataset.xhtml?persistentId=doi:10.18130/V3/DXWOS5
mouse_coronal_br2024_visium,Mouse Coronal Brain dataset,Visium platform,coronal brain section,10.5281/zenodo.11489067,body,1,10.1101/2024.06.06.597765,02c9d586-6f0f-1014-9e3b-941b0ffd5147,
comparative_spat2024_visium,Comparative spatial transcriptomics of the injured spinal cord (generated in this paper),10x Visium,lumbar spinal cord,10.5281/zenodo.7332091,body,6,10.1101/2024.06.13.598641,a8f2de91-73b2-1014-9e7a-8fa5d00eb87e,
comparative_spat2024_visium,Comparative spatial transcriptomics of the injured spinal cord (generated in this paper),10x Visium,lumbar spinal cord,GSE120374,body,6,10.1101/2024.06.13.598641,a8f2de91-73b2-1014-9e7a-8fa5d00eb87e,
